"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","4823","Movement Zone 4823","9/2/2019 - 9/2/2019, Every day, AM Peak",2813,2179,3631
"4946","Movement Zone 4946","4824","Movement Zone 4824","9/2/2019 - 9/2/2019, Every day, AM Peak",2826,2168,3682
"4946","Movement Zone 4946","4825","Movement Zone 4825","9/2/2019 - 9/2/2019, Every day, AM Peak",2689,2060,3509
"4946","Movement Zone 4946","4826","Movement Zone 4826","9/2/2019 - 9/2/2019, Every day, AM Peak",4235,3301,5431
"4946","Movement Zone 4946","4827","Movement Zone 4827","9/2/2019 - 9/2/2019, Every day, AM Peak",3891,2982,5075
"4946","Movement Zone 4946","4828","Movement Zone 4828","9/2/2019 - 9/2/2019, Every day, AM Peak",3574,2723,4690
"4946","Movement Zone 4946","4829","Movement Zone 4829","9/2/2019 - 9/2/2019, Every day, AM Peak",3510,2657,4635
"4946","Movement Zone 4946","4830","Movement Zone 4830","9/2/2019 - 9/2/2019, Every day, AM Peak",3133,2373,4135
"4946","Movement Zone 4946","4831","Movement Zone 4831","9/2/2019 - 9/2/2019, Every day, AM Peak",3059,2282,4099
"4946","Movement Zone 4946","4832","Movement Zone 4832","9/2/2019 - 9/2/2019, Every day, AM Peak",4460,3570,5570
"4946","Movement Zone 4946","4834","Movement Zone 4834","9/2/2019 - 9/2/2019, Every day, AM Peak",4545,3625,5697
"4946","Movement Zone 4946","4836","Movement Zone 4836","9/2/2019 - 9/2/2019, Every day, AM Peak",4680,3762,5821
"4946","Movement Zone 4946","4837","Movement Zone 4837","9/2/2019 - 9/2/2019, Every day, AM Peak",2257,1830,2783
"4946","Movement Zone 4946","4840","Movement Zone 4840","9/2/2019 - 9/2/2019, Every day, AM Peak",3952,3249,4806
"4946","Movement Zone 4946","4841","Movement Zone 4841","9/2/2019 - 9/2/2019, Every day, AM Peak",4214,3536,5021
"4946","Movement Zone 4946","4842","Movement Zone 4842","9/2/2019 - 9/2/2019, Every day, AM Peak",3355,2854,3943
"4946","Movement Zone 4946","4845","Movement Zone 4845","9/2/2019 - 9/2/2019, Every day, AM Peak",3907,3140,4860
"4946","Movement Zone 4946","4846","Movement Zone 4846","9/2/2019 - 9/2/2019, Every day, AM Peak",3224,2805,3705
"4946","Movement Zone 4946","4847","Movement Zone 4847","9/2/2019 - 9/2/2019, Every day, AM Peak",3052,2489,3741
"4946","Movement Zone 4946","4848","Movement Zone 4848","9/2/2019 - 9/2/2019, Every day, AM Peak",2796,2410,3243
"4946","Movement Zone 4946","4849","Movement Zone 4849","9/2/2019 - 9/2/2019, Every day, AM Peak",3155,2598,3831
"4946","Movement Zone 4946","4850","Movement Zone 4850","9/2/2019 - 9/2/2019, Every day, AM Peak",3729,2936,4735
"4946","Movement Zone 4946","4851","Movement Zone 4851","9/2/2019 - 9/2/2019, Every day, AM Peak",3022,2485,3673
"4946","Movement Zone 4946","4852","Movement Zone 4852","9/2/2019 - 9/2/2019, Every day, AM Peak",3643,2850,4655
"4946","Movement Zone 4946","4853","Movement Zone 4853","9/2/2019 - 9/2/2019, Every day, AM Peak",3976,3164,4995
"4946","Movement Zone 4946","4854","Movement Zone 4854","9/2/2019 - 9/2/2019, Every day, AM Peak",2871,2433,3387
"4946","Movement Zone 4946","4855","Movement Zone 4855","9/2/2019 - 9/2/2019, Every day, AM Peak",3414,3005,3878
"4946","Movement Zone 4946","4856","Movement Zone 4856","9/2/2019 - 9/2/2019, Every day, AM Peak",2921,2507,3402
"4946","Movement Zone 4946","4857","Movement Zone 4857","9/2/2019 - 9/2/2019, Every day, AM Peak",3409,2735,4248
"4946","Movement Zone 4946","4858","Movement Zone 4858","9/2/2019 - 9/2/2019, Every day, AM Peak",3432,2765,4259
"4946","Movement Zone 4946","4859","Movement Zone 4859","9/2/2019 - 9/2/2019, Every day, AM Peak",3334,2757,4031
"4946","Movement Zone 4946","4860","Movement Zone 4860","9/2/2019 - 9/2/2019, Every day, AM Peak",3891,3434,4408
