"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","11","Movement Zone 11","9/1/2019 - 9/1/2019, Every day, Daily Average",3678,3054,4429
"4946","Movement Zone 4946","12","Movement Zone 12","9/1/2019 - 9/1/2019, Every day, Daily Average",1283,1086,1515
"4946","Movement Zone 4946","13","Movement Zone 13","9/1/2019 - 9/1/2019, Every day, Daily Average",1271,1069,1509
"4946","Movement Zone 4946","15","Movement Zone 15","9/1/2019 - 9/1/2019, Every day, Daily Average",2802,2503,3136
"4946","Movement Zone 4946","16","Movement Zone 16","9/1/2019 - 9/1/2019, Every day, Daily Average",2904,2238,3767
"4946","Movement Zone 4946","17","Movement Zone 17","9/1/2019 - 9/1/2019, Every day, Daily Average",999,792,1259
"4946","Movement Zone 4946","19","Movement Zone 19","9/1/2019 - 9/1/2019, Every day, Daily Average",1748,1469,2079
"4946","Movement Zone 4946","22","Movement Zone 22","9/1/2019 - 9/1/2019, Every day, Daily Average",1433,877,2340
"4946","Movement Zone 4946","24","Movement Zone 24","9/1/2019 - 9/1/2019, Every day, Daily Average",740,499,1096
"4946","Movement Zone 4946","26","Movement Zone 26","9/1/2019 - 9/1/2019, Every day, Daily Average",2208,2040,2388
"4946","Movement Zone 4946","31","Movement Zone 31","9/1/2019 - 9/1/2019, Every day, Daily Average",2086,1863,2334
"4946","Movement Zone 4946","33","Movement Zone 33","9/1/2019 - 9/1/2019, Every day, Daily Average",1727,1451,2054
"4946","Movement Zone 4946","39","Movement Zone 39","9/1/2019 - 9/1/2019, Every day, Daily Average",2956,2552,3422
"4946","Movement Zone 4946","40","Movement Zone 40","9/1/2019 - 9/1/2019, Every day, Daily Average",3569,2931,4344
"4946","Movement Zone 4946","42","Movement Zone 42","9/1/2019 - 9/1/2019, Every day, Daily Average",3282,2632,4092
"4946","Movement Zone 4946","50","Movement Zone 50","9/1/2019 - 9/1/2019, Every day, Daily Average",2631,2349,2946
"4946","Movement Zone 4946","54","Movement Zone 54","9/1/2019 - 9/1/2019, Every day, Daily Average",2414,1950,2987
"4946","Movement Zone 4946","57","Movement Zone 57","9/1/2019 - 9/1/2019, Every day, Daily Average",3343,2442,4575
"4946","Movement Zone 4946","59","Movement Zone 59","9/1/2019 - 9/1/2019, Every day, Daily Average",3002,2137,4215
"4946","Movement Zone 4946","65","Movement Zone 65","9/1/2019 - 9/1/2019, Every day, Daily Average",1560,1311,1855
"4946","Movement Zone 4946","68","Movement Zone 68","9/1/2019 - 9/1/2019, Every day, Daily Average",1467,1275,1686
"4946","Movement Zone 4946","69","Movement Zone 69","9/1/2019 - 9/1/2019, Every day, Daily Average",2617,2203,3107
"4946","Movement Zone 4946","70","Movement Zone 70","9/1/2019 - 9/1/2019, Every day, Daily Average",3049,2561,3629
"4946","Movement Zone 4946","76","Movement Zone 76","9/1/2019 - 9/1/2019, Every day, Daily Average",2373,1881,2993
"4946","Movement Zone 4946","79","Movement Zone 79","9/1/2019 - 9/1/2019, Every day, Daily Average",2701,2203,3310
"4946","Movement Zone 4946","83","Movement Zone 83","9/1/2019 - 9/1/2019, Every day, Daily Average",1658,1334,2060
"4946","Movement Zone 4946","86","Movement Zone 86","9/1/2019 - 9/1/2019, Every day, Daily Average",1949,1598,2376
"4946","Movement Zone 4946","87","Movement Zone 87","9/1/2019 - 9/1/2019, Every day, Daily Average",1988,1650,2394
"4946","Movement Zone 4946","88","Movement Zone 88","9/1/2019 - 9/1/2019, Every day, Daily Average",2047,1688,2481
"4946","Movement Zone 4946","93","Movement Zone 93","9/1/2019 - 9/1/2019, Every day, Daily Average",2100,1712,2575
"4946","Movement Zone 4946","96","Movement Zone 96","9/1/2019 - 9/1/2019, Every day, Daily Average",1568,1259,1952
"4946","Movement Zone 4946","97","Movement Zone 97","9/1/2019 - 9/1/2019, Every day, Daily Average",1486,1157,1907
"4946","Movement Zone 4946","98","Movement Zone 98","9/1/2019 - 9/1/2019, Every day, Daily Average",2528,1951,3274
"4946","Movement Zone 4946","99","Movement Zone 99","9/1/2019 - 9/1/2019, Every day, Daily Average",1566,1262,1942
"4946","Movement Zone 4946","102","Movement Zone 102","9/1/2019 - 9/1/2019, Every day, Daily Average",2243,1849,2719
"4946","Movement Zone 4946","103","Movement Zone 103","9/1/2019 - 9/1/2019, Every day, Daily Average",1759,1470,2103
"4946","Movement Zone 4946","108","Movement Zone 108","9/1/2019 - 9/1/2019, Every day, Daily Average",1782,1454,2183
"4946","Movement Zone 4946","111","Movement Zone 111","9/1/2019 - 9/1/2019, Every day, Daily Average",2709,2158,3400
"4946","Movement Zone 4946","121","Movement Zone 121","9/1/2019 - 9/1/2019, Every day, Daily Average",2020,1816,2246
"4946","Movement Zone 4946","130","Movement Zone 130","9/1/2019 - 9/1/2019, Every day, Daily Average",1696,1425,2018
"4946","Movement Zone 4946","132","Movement Zone 132","9/1/2019 - 9/1/2019, Every day, Daily Average",1778,1475,2142
"4946","Movement Zone 4946","133","Movement Zone 133","9/1/2019 - 9/1/2019, Every day, Daily Average",1900,1599,2257
"4946","Movement Zone 4946","149","Movement Zone 149","9/1/2019 - 9/1/2019, Every day, Daily Average",2151,1913,2417
"4946","Movement Zone 4946","155","Movement Zone 155","9/1/2019 - 9/1/2019, Every day, Daily Average",2499,2242,2784
"4946","Movement Zone 4946","156","Movement Zone 156","9/1/2019 - 9/1/2019, Every day, Daily Average",2375,2147,2626
"4946","Movement Zone 4946","169","Movement Zone 169","9/1/2019 - 9/1/2019, Every day, Daily Average",1956,1697,2254
"4946","Movement Zone 4946","174","Movement Zone 174","9/1/2019 - 9/1/2019, Every day, Daily Average",1984,1779,2211
"4946","Movement Zone 4946","189","Movement Zone 189","9/1/2019 - 9/1/2019, Every day, Daily Average",3053,2410,3866
"4946","Movement Zone 4946","190","Movement Zone 190","9/1/2019 - 9/1/2019, Every day, Daily Average",3126,2495,3916
"4946","Movement Zone 4946","191","Movement Zone 191","9/1/2019 - 9/1/2019, Every day, Daily Average",2676,2340,3059
"4946","Movement Zone 4946","193","Movement Zone 193","9/1/2019 - 9/1/2019, Every day, Daily Average",2727,2360,3150
"4946","Movement Zone 4946","201","Movement Zone 201","9/1/2019 - 9/1/2019, Every day, Daily Average",2261,1946,2626
"4946","Movement Zone 4946","202","Movement Zone 202","9/1/2019 - 9/1/2019, Every day, Daily Average",2685,2386,3021
"4946","Movement Zone 4946","203","Movement Zone 203","9/1/2019 - 9/1/2019, Every day, Daily Average",2432,2032,2910
"4946","Movement Zone 4946","204","Movement Zone 204","9/1/2019 - 9/1/2019, Every day, Daily Average",3204,2608,3935
"4946","Movement Zone 4946","205","Movement Zone 205","9/1/2019 - 9/1/2019, Every day, Daily Average",2760,2369,3215
"4946","Movement Zone 4946","207","Movement Zone 207","9/1/2019 - 9/1/2019, Every day, Daily Average",2531,2163,2960
"4946","Movement Zone 4946","209","Movement Zone 209","9/1/2019 - 9/1/2019, Every day, Daily Average",2945,2441,3551
"4946","Movement Zone 4946","210","Movement Zone 210","9/1/2019 - 9/1/2019, Every day, Daily Average",2858,2519,3242
"4946","Movement Zone 4946","211","Movement Zone 211","9/1/2019 - 9/1/2019, Every day, Daily Average",2887,2411,3456
"4946","Movement Zone 4946","212","Movement Zone 212","9/1/2019 - 9/1/2019, Every day, Daily Average",2242,1922,2614
"4946","Movement Zone 4946","216","Movement Zone 216","9/1/2019 - 9/1/2019, Every day, Daily Average",3865,2726,5479
"4946","Movement Zone 4946","219","Movement Zone 219","9/1/2019 - 9/1/2019, Every day, Daily Average",3370,2892,3926
"4946","Movement Zone 4946","220","Movement Zone 220","9/1/2019 - 9/1/2019, Every day, Daily Average",2714,2354,3127
"4946","Movement Zone 4946","222","Movement Zone 222","9/1/2019 - 9/1/2019, Every day, Daily Average",3328,2890,3831
"4946","Movement Zone 4946","224","Movement Zone 224","9/1/2019 - 9/1/2019, Every day, Daily Average",2677,2303,3111
"4946","Movement Zone 4946","227","Movement Zone 227","9/1/2019 - 9/1/2019, Every day, Daily Average",2290,1878,2790
"4946","Movement Zone 4946","230","Movement Zone 230","9/1/2019 - 9/1/2019, Every day, Daily Average",3206,3071,3346
"4946","Movement Zone 4946","235","Movement Zone 235","9/1/2019 - 9/1/2019, Every day, Daily Average",2825,2342,3406
"4946","Movement Zone 4946","236","Movement Zone 236","9/1/2019 - 9/1/2019, Every day, Daily Average",2908,2176,3885
"4946","Movement Zone 4946","237","Movement Zone 237","9/1/2019 - 9/1/2019, Every day, Daily Average",3085,2453,3879
"4946","Movement Zone 4946","238","Movement Zone 238","9/1/2019 - 9/1/2019, Every day, Daily Average",2949,2209,3935
"4946","Movement Zone 4946","241","Movement Zone 241","9/1/2019 - 9/1/2019, Every day, Daily Average",3552,2735,4612
"4946","Movement Zone 4946","246","Movement Zone 246","9/1/2019 - 9/1/2019, Every day, Daily Average",2492,2157,2878
"4946","Movement Zone 4946","250","Movement Zone 250","9/1/2019 - 9/1/2019, Every day, Daily Average",3124,2730,3573
"4946","Movement Zone 4946","256","Movement Zone 256","9/1/2019 - 9/1/2019, Every day, Daily Average",2714,2256,3264
"4946","Movement Zone 4946","258","Movement Zone 258","9/1/2019 - 9/1/2019, Every day, Daily Average",2624,2154,3195
"4946","Movement Zone 4946","259","Movement Zone 259","9/1/2019 - 9/1/2019, Every day, Daily Average",3594,2737,4719
"4946","Movement Zone 4946","262","Movement Zone 262","9/1/2019 - 9/1/2019, Every day, Daily Average",2882,2466,3368
"4946","Movement Zone 4946","263","Movement Zone 263","9/1/2019 - 9/1/2019, Every day, Daily Average",2354,2022,2739
"4946","Movement Zone 4946","266","Movement Zone 266","9/1/2019 - 9/1/2019, Every day, Daily Average",2589,2114,3169
"4946","Movement Zone 4946","267","Movement Zone 267","9/1/2019 - 9/1/2019, Every day, Daily Average",3072,2579,3659
"4946","Movement Zone 4946","269","Movement Zone 269","9/1/2019 - 9/1/2019, Every day, Daily Average",3015,2552,3561
"4946","Movement Zone 4946","270","Movement Zone 270","9/1/2019 - 9/1/2019, Every day, Daily Average",2971,2528,3490
"4946","Movement Zone 4946","271","Movement Zone 271","9/1/2019 - 9/1/2019, Every day, Daily Average",2660,2261,3128
"4946","Movement Zone 4946","286","Movement Zone 286","9/1/2019 - 9/1/2019, Every day, Daily Average",2892,2253,3711
"4946","Movement Zone 4946","287","Movement Zone 287","9/1/2019 - 9/1/2019, Every day, Daily Average",2711,2327,3157
"4946","Movement Zone 4946","288","Movement Zone 288","9/1/2019 - 9/1/2019, Every day, Daily Average",2540,2088,3089
"4946","Movement Zone 4946","289","Movement Zone 289","9/1/2019 - 9/1/2019, Every day, Daily Average",2733,2316,3224
"4946","Movement Zone 4946","293","Movement Zone 293","9/1/2019 - 9/1/2019, Every day, Daily Average",2690,2272,3184
"4946","Movement Zone 4946","297","Movement Zone 297","9/1/2019 - 9/1/2019, Every day, Daily Average",2606,2217,3063
"4946","Movement Zone 4946","300","Movement Zone 300","9/1/2019 - 9/1/2019, Every day, Daily Average",3053,2428,3837
"4946","Movement Zone 4946","301","Movement Zone 301","9/1/2019 - 9/1/2019, Every day, Daily Average",3015,2400,3786
"4946","Movement Zone 4946","306","Movement Zone 306","9/1/2019 - 9/1/2019, Every day, Daily Average",2480,2215,2775
"4946","Movement Zone 4946","312","Movement Zone 312","9/1/2019 - 9/1/2019, Every day, Daily Average",2855,2521,3232
"4946","Movement Zone 4946","313","Movement Zone 313","9/1/2019 - 9/1/2019, Every day, Daily Average",3264,2885,3691
"4946","Movement Zone 4946","315","Movement Zone 315","9/1/2019 - 9/1/2019, Every day, Daily Average",3148,2724,3637
"4946","Movement Zone 4946","316","Movement Zone 316","9/1/2019 - 9/1/2019, Every day, Daily Average",2753,2141,3539
"4946","Movement Zone 4946","319","Movement Zone 319","9/1/2019 - 9/1/2019, Every day, Daily Average",2930,2587,3317
"4946","Movement Zone 4946","321","Movement Zone 321","9/1/2019 - 9/1/2019, Every day, Daily Average",3096,2713,3532
"4946","Movement Zone 4946","322","Movement Zone 322","9/1/2019 - 9/1/2019, Every day, Daily Average",2507,2072,3032
"4946","Movement Zone 4946","324","Movement Zone 324","9/1/2019 - 9/1/2019, Every day, Daily Average",2534,2083,3081
"4946","Movement Zone 4946","330","Movement Zone 330","9/1/2019 - 9/1/2019, Every day, Daily Average",2851,2252,3609
"4946","Movement Zone 4946","334","Movement Zone 334","9/1/2019 - 9/1/2019, Every day, Daily Average",3061,2449,3825
"4946","Movement Zone 4946","338","Movement Zone 338","9/1/2019 - 9/1/2019, Every day, Daily Average",3386,2813,4074
"4946","Movement Zone 4946","342","Movement Zone 342","9/1/2019 - 9/1/2019, Every day, Daily Average",2953,2375,3671
"4946","Movement Zone 4946","344","Movement Zone 344","9/1/2019 - 9/1/2019, Every day, Daily Average",3101,2308,4165
"4946","Movement Zone 4946","347","Movement Zone 347","9/1/2019 - 9/1/2019, Every day, Daily Average",2786,2199,3529
"4946","Movement Zone 4946","349","Movement Zone 349","9/1/2019 - 9/1/2019, Every day, Daily Average",3335,2464,4513
"4946","Movement Zone 4946","352","Movement Zone 352","9/1/2019 - 9/1/2019, Every day, Daily Average",2990,2443,3658
"4946","Movement Zone 4946","354","Movement Zone 354","9/1/2019 - 9/1/2019, Every day, Daily Average",3298,2419,4496
"4946","Movement Zone 4946","355","Movement Zone 355","9/1/2019 - 9/1/2019, Every day, Daily Average",2780,2204,3505
"4946","Movement Zone 4946","356","Movement Zone 356","9/1/2019 - 9/1/2019, Every day, Daily Average",2973,2466,3583
"4946","Movement Zone 4946","359","Movement Zone 359","9/1/2019 - 9/1/2019, Every day, Daily Average",4131,2975,5735
"4946","Movement Zone 4946","363","Movement Zone 363","9/1/2019 - 9/1/2019, Every day, Daily Average",3150,2521,3935
"4946","Movement Zone 4946","364","Movement Zone 364","9/1/2019 - 9/1/2019, Every day, Daily Average",2916,2204,3856
"4946","Movement Zone 4946","372","Movement Zone 372","9/1/2019 - 9/1/2019, Every day, Daily Average",3062,2483,3775
"4946","Movement Zone 4946","378","Movement Zone 378","9/1/2019 - 9/1/2019, Every day, Daily Average",2961,2356,3720
"4946","Movement Zone 4946","386","Movement Zone 386","9/1/2019 - 9/1/2019, Every day, Daily Average",2929,2378,3606
"4946","Movement Zone 4946","387","Movement Zone 387","9/1/2019 - 9/1/2019, Every day, Daily Average",3112,2487,3893
"4946","Movement Zone 4946","389","Movement Zone 389","9/1/2019 - 9/1/2019, Every day, Daily Average",2769,2254,3401
"4946","Movement Zone 4946","393","Movement Zone 393","9/1/2019 - 9/1/2019, Every day, Daily Average",3017,2302,3953
"4946","Movement Zone 4946","394","Movement Zone 394","9/1/2019 - 9/1/2019, Every day, Daily Average",2934,2193,3923
"4946","Movement Zone 4946","398","Movement Zone 398","9/1/2019 - 9/1/2019, Every day, Daily Average",2862,2303,3555
"4946","Movement Zone 4946","415","Movement Zone 415","9/1/2019 - 9/1/2019, Every day, Daily Average",2834,2436,3295
"4946","Movement Zone 4946","421","Movement Zone 421","9/1/2019 - 9/1/2019, Every day, Daily Average",2757,2364,3214
"4946","Movement Zone 4946","424","Movement Zone 424","9/1/2019 - 9/1/2019, Every day, Daily Average",3577,3313,3861
"4946","Movement Zone 4946","426","Movement Zone 426","9/1/2019 - 9/1/2019, Every day, Daily Average",3012,2636,3441
"4946","Movement Zone 4946","438","Movement Zone 438","9/1/2019 - 9/1/2019, Every day, Daily Average",2037,1746,2376
"4946","Movement Zone 4946","442","Movement Zone 442","9/1/2019 - 9/1/2019, Every day, Daily Average",2722,2234,3316
"4946","Movement Zone 4946","443","Movement Zone 443","9/1/2019 - 9/1/2019, Every day, Daily Average",2365,2077,2692
"4946","Movement Zone 4946","477","Movement Zone 477","9/1/2019 - 9/1/2019, Every day, Daily Average",2010,1726,2340
"4946","Movement Zone 4946","482","Movement Zone 482","9/1/2019 - 9/1/2019, Every day, Daily Average",2474,2005,3051
"4946","Movement Zone 4946","484","Movement Zone 484","9/1/2019 - 9/1/2019, Every day, Daily Average",2854,2233,3647
"4946","Movement Zone 4946","491","Movement Zone 491","9/1/2019 - 9/1/2019, Every day, Daily Average",2152,1837,2520
"4946","Movement Zone 4946","493","Movement Zone 493","9/1/2019 - 9/1/2019, Every day, Daily Average",2233,1837,2714
"4946","Movement Zone 4946","523","Movement Zone 523","9/1/2019 - 9/1/2019, Every day, Daily Average",1780,1603,1975
"4946","Movement Zone 4946","544","Movement Zone 544","9/1/2019 - 9/1/2019, Every day, Daily Average",2129,1748,2592
"4946","Movement Zone 4946","566","Movement Zone 566","9/1/2019 - 9/1/2019, Every day, Daily Average",2431,2032,2908
"4946","Movement Zone 4946","567","Movement Zone 567","9/1/2019 - 9/1/2019, Every day, Daily Average",2504,2055,3050
"4946","Movement Zone 4946","570","Movement Zone 570","9/1/2019 - 9/1/2019, Every day, Daily Average",2591,2224,3017
"4946","Movement Zone 4946","572","Movement Zone 572","9/1/2019 - 9/1/2019, Every day, Daily Average",2283,1927,2704
"4946","Movement Zone 4946","576","Movement Zone 576","9/1/2019 - 9/1/2019, Every day, Daily Average",2532,2154,2975
"4946","Movement Zone 4946","577","Movement Zone 577","9/1/2019 - 9/1/2019, Every day, Daily Average",2733,2386,3129
"4946","Movement Zone 4946","579","Movement Zone 579","9/1/2019 - 9/1/2019, Every day, Daily Average",2438,2081,2855
"4946","Movement Zone 4946","581","Movement Zone 581","9/1/2019 - 9/1/2019, Every day, Daily Average",2497,2165,2879
"4946","Movement Zone 4946","583","Movement Zone 583","9/1/2019 - 9/1/2019, Every day, Daily Average",2796,2415,3236
"4946","Movement Zone 4946","584","Movement Zone 584","9/1/2019 - 9/1/2019, Every day, Daily Average",2558,2236,2926
"4946","Movement Zone 4946","585","Movement Zone 585","9/1/2019 - 9/1/2019, Every day, Daily Average",2340,1979,2766
"4946","Movement Zone 4946","593","Movement Zone 593","9/1/2019 - 9/1/2019, Every day, Daily Average",2158,1780,2614
"4946","Movement Zone 4946","596","Movement Zone 596","9/1/2019 - 9/1/2019, Every day, Daily Average",2086,1862,2336
"4946","Movement Zone 4946","603","Movement Zone 603","9/1/2019 - 9/1/2019, Every day, Daily Average",2269,1942,2650
"4946","Movement Zone 4946","604","Movement Zone 604","9/1/2019 - 9/1/2019, Every day, Daily Average",1930,1557,2391
"4946","Movement Zone 4946","613","Movement Zone 613","9/1/2019 - 9/1/2019, Every day, Daily Average",1483,1177,1868
"4946","Movement Zone 4946","614","Movement Zone 614","9/1/2019 - 9/1/2019, Every day, Daily Average",2017,1467,2772
"4946","Movement Zone 4946","621","Movement Zone 621","9/1/2019 - 9/1/2019, Every day, Daily Average",2828,2239,3570
"4946","Movement Zone 4946","625","Movement Zone 625","9/1/2019 - 9/1/2019, Every day, Daily Average",2550,2047,3175
"4946","Movement Zone 4946","627","Movement Zone 627","9/1/2019 - 9/1/2019, Every day, Daily Average",2722,2318,3195
"4946","Movement Zone 4946","633","Movement Zone 633","9/1/2019 - 9/1/2019, Every day, Daily Average",2207,1853,2627
"4946","Movement Zone 4946","636","Movement Zone 636","9/1/2019 - 9/1/2019, Every day, Daily Average",1559,1234,1968
"4946","Movement Zone 4946","637","Movement Zone 637","9/1/2019 - 9/1/2019, Every day, Daily Average",2614,1939,3523
"4946","Movement Zone 4946","639","Movement Zone 639","9/1/2019 - 9/1/2019, Every day, Daily Average",1814,1464,2246
"4946","Movement Zone 4946","641","Movement Zone 641","9/1/2019 - 9/1/2019, Every day, Daily Average",2209,1767,2761
"4946","Movement Zone 4946","642","Movement Zone 642","9/1/2019 - 9/1/2019, Every day, Daily Average",2231,1972,2523
"4946","Movement Zone 4946","643","Movement Zone 643","9/1/2019 - 9/1/2019, Every day, Daily Average",2430,2042,2891
"4946","Movement Zone 4946","644","Movement Zone 644","9/1/2019 - 9/1/2019, Every day, Daily Average",2780,2365,3266
"4946","Movement Zone 4946","645","Movement Zone 645","9/1/2019 - 9/1/2019, Every day, Daily Average",2439,1965,3027
"4946","Movement Zone 4946","646","Movement Zone 646","9/1/2019 - 9/1/2019, Every day, Daily Average",2118,1681,2668
"4946","Movement Zone 4946","647","Movement Zone 647","9/1/2019 - 9/1/2019, Every day, Daily Average",2068,1633,2618
"4946","Movement Zone 4946","648","Movement Zone 648","9/1/2019 - 9/1/2019, Every day, Daily Average",1716,1361,2163
"4946","Movement Zone 4946","649","Movement Zone 649","9/1/2019 - 9/1/2019, Every day, Daily Average",1673,1279,2186
"4946","Movement Zone 4946","650","Movement Zone 650","9/1/2019 - 9/1/2019, Every day, Daily Average",2020,1427,2858
"4946","Movement Zone 4946","651","Movement Zone 651","9/1/2019 - 9/1/2019, Every day, Daily Average",2198,1647,2932
"4946","Movement Zone 4946","652","Movement Zone 652","9/1/2019 - 9/1/2019, Every day, Daily Average",2299,1703,3102
"4946","Movement Zone 4946","653","Movement Zone 653","9/1/2019 - 9/1/2019, Every day, Daily Average",2546,1832,3537
"4946","Movement Zone 4946","655","Movement Zone 655","9/1/2019 - 9/1/2019, Every day, Daily Average",2715,2254,3269
"4946","Movement Zone 4946","657","Movement Zone 657","9/1/2019 - 9/1/2019, Every day, Daily Average",2517,2041,3103
"4946","Movement Zone 4946","658","Movement Zone 658","9/1/2019 - 9/1/2019, Every day, Daily Average",1953,1576,2419
"4946","Movement Zone 4946","667","Movement Zone 667","9/1/2019 - 9/1/2019, Every day, Daily Average",1771,1469,2133
"4946","Movement Zone 4946","672","Movement Zone 672","9/1/2019 - 9/1/2019, Every day, Daily Average",1847,1511,2257
"4946","Movement Zone 4946","674","Movement Zone 674","9/1/2019 - 9/1/2019, Every day, Daily Average",2041,1781,2338
"4946","Movement Zone 4946","675","Movement Zone 675","9/1/2019 - 9/1/2019, Every day, Daily Average",2401,2073,2780
"4946","Movement Zone 4946","676","Movement Zone 676","9/1/2019 - 9/1/2019, Every day, Daily Average",2592,1868,3595
"4946","Movement Zone 4946","677","Movement Zone 677","9/1/2019 - 9/1/2019, Every day, Daily Average",1798,1454,2222
"4946","Movement Zone 4946","680","Movement Zone 680","9/1/2019 - 9/1/2019, Every day, Daily Average",1803,1496,2171
"4946","Movement Zone 4946","681","Movement Zone 681","9/1/2019 - 9/1/2019, Every day, Daily Average",2235,1807,2762
"4946","Movement Zone 4946","683","Movement Zone 683","9/1/2019 - 9/1/2019, Every day, Daily Average",2186,1860,2568
"4946","Movement Zone 4946","684","Movement Zone 684","9/1/2019 - 9/1/2019, Every day, Daily Average",2233,1745,2857
"4946","Movement Zone 4946","685","Movement Zone 685","9/1/2019 - 9/1/2019, Every day, Daily Average",2451,1838,3266
"4946","Movement Zone 4946","690","Movement Zone 690","9/1/2019 - 9/1/2019, Every day, Daily Average",1607,1257,2054
"4946","Movement Zone 4946","691","Movement Zone 691","9/1/2019 - 9/1/2019, Every day, Daily Average",1968,1611,2403
"4946","Movement Zone 4946","692","Movement Zone 692","9/1/2019 - 9/1/2019, Every day, Daily Average",1789,1425,2244
"4946","Movement Zone 4946","693","Movement Zone 693","9/1/2019 - 9/1/2019, Every day, Daily Average",1675,1329,2110
"4946","Movement Zone 4946","696","Movement Zone 696","9/1/2019 - 9/1/2019, Every day, Daily Average",2175,1837,2575
"4946","Movement Zone 4946","697","Movement Zone 697","9/1/2019 - 9/1/2019, Every day, Daily Average",2197,1924,2508
"4946","Movement Zone 4946","700","Movement Zone 700","9/1/2019 - 9/1/2019, Every day, Daily Average",1978,1681,2326
"4946","Movement Zone 4946","708","Movement Zone 708","9/1/2019 - 9/1/2019, Every day, Daily Average",2289,1817,2882
"4946","Movement Zone 4946","710","Movement Zone 710","9/1/2019 - 9/1/2019, Every day, Daily Average",2289,1817,2883
"4946","Movement Zone 4946","721","Movement Zone 721","9/1/2019 - 9/1/2019, Every day, Daily Average",2492,2053,3024
"4946","Movement Zone 4946","730","Movement Zone 730","9/1/2019 - 9/1/2019, Every day, Daily Average",2457,1777,3395
"4946","Movement Zone 4946","731","Movement Zone 731","9/1/2019 - 9/1/2019, Every day, Daily Average",2543,1812,3568
"4946","Movement Zone 4946","732","Movement Zone 732","9/1/2019 - 9/1/2019, Every day, Daily Average",1361,1137,1628
"4946","Movement Zone 4946","733","Movement Zone 733","9/1/2019 - 9/1/2019, Every day, Daily Average",2679,2284,3140
"4946","Movement Zone 4946","734","Movement Zone 734","9/1/2019 - 9/1/2019, Every day, Daily Average",1748,1417,2156
"4946","Movement Zone 4946","742","Movement Zone 742","9/1/2019 - 9/1/2019, Every day, Daily Average",2427,1972,2986
"4946","Movement Zone 4946","743","Movement Zone 743","9/1/2019 - 9/1/2019, Every day, Daily Average",1330,1122,1575
"4946","Movement Zone 4946","744","Movement Zone 744","9/1/2019 - 9/1/2019, Every day, Daily Average",2624,1766,3897
"4946","Movement Zone 4946","748","Movement Zone 748","9/1/2019 - 9/1/2019, Every day, Daily Average",1341,1089,1651
"4946","Movement Zone 4946","750","Movement Zone 750","9/1/2019 - 9/1/2019, Every day, Daily Average",1364,1125,1652
"4946","Movement Zone 4946","753","Movement Zone 753","9/1/2019 - 9/1/2019, Every day, Daily Average",1107,905,1353
"4946","Movement Zone 4946","754","Movement Zone 754","9/1/2019 - 9/1/2019, Every day, Daily Average",983,798,1210
"4946","Movement Zone 4946","759","Movement Zone 759","9/1/2019 - 9/1/2019, Every day, Daily Average",2508,1791,3511
"4946","Movement Zone 4946","761","Movement Zone 761","9/1/2019 - 9/1/2019, Every day, Daily Average",2262,1668,3066
"4946","Movement Zone 4946","762","Movement Zone 762","9/1/2019 - 9/1/2019, Every day, Daily Average",1589,1306,1932
"4946","Movement Zone 4946","764","Movement Zone 764","9/1/2019 - 9/1/2019, Every day, Daily Average",2172,1895,2489
"4946","Movement Zone 4946","765","Movement Zone 765","9/1/2019 - 9/1/2019, Every day, Daily Average",1135,921,1397
"4946","Movement Zone 4946","766","Movement Zone 766","9/1/2019 - 9/1/2019, Every day, Daily Average",1110,910,1353
"4946","Movement Zone 4946","767","Movement Zone 767","9/1/2019 - 9/1/2019, Every day, Daily Average",1312,1068,1611
"4946","Movement Zone 4946","768","Movement Zone 768","9/1/2019 - 9/1/2019, Every day, Daily Average",649,494,852
"4946","Movement Zone 4946","769","Movement Zone 769","9/1/2019 - 9/1/2019, Every day, Daily Average",875,692,1106
"4946","Movement Zone 4946","770","Movement Zone 770","9/1/2019 - 9/1/2019, Every day, Daily Average",2730,2321,3210
"4946","Movement Zone 4946","775","Movement Zone 775","9/1/2019 - 9/1/2019, Every day, Daily Average",1066,836,1358
"4946","Movement Zone 4946","776","Movement Zone 776","9/1/2019 - 9/1/2019, Every day, Daily Average",1928,1598,2325
"4946","Movement Zone 4946","777","Movement Zone 777","9/1/2019 - 9/1/2019, Every day, Daily Average",2733,2171,3439
"4946","Movement Zone 4946","779","Movement Zone 779","9/1/2019 - 9/1/2019, Every day, Daily Average",1195,905,1577
"4946","Movement Zone 4946","780","Movement Zone 780","9/1/2019 - 9/1/2019, Every day, Daily Average",1403,1205,1632
"4946","Movement Zone 4946","781","Movement Zone 781","9/1/2019 - 9/1/2019, Every day, Daily Average",1411,1233,1613
"4946","Movement Zone 4946","784","Movement Zone 784","9/1/2019 - 9/1/2019, Every day, Daily Average",857,681,1077
"4946","Movement Zone 4946","788","Movement Zone 788","9/1/2019 - 9/1/2019, Every day, Daily Average",1510,1330,1714
"4946","Movement Zone 4946","790","Movement Zone 790","9/1/2019 - 9/1/2019, Every day, Daily Average",2583,2070,3222
"4946","Movement Zone 4946","791","Movement Zone 791","9/1/2019 - 9/1/2019, Every day, Daily Average",1376,1220,1551
"4946","Movement Zone 4946","792","Movement Zone 792","9/1/2019 - 9/1/2019, Every day, Daily Average",1163,946,1428
